nickname,review,star,product_name,price,discount_pct,review_count,view_count,sales_count
넓은프라하레더,엄청 따뜻하고 가성비가 좋고 주머니 안감이 좋다,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
초이스티,너무 따뜻하고 편하게 입기 좋아요. 역시 검정색이 좋습니다.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
미묘한합정에코퍼,"가볍고 치수도 딱 맞고 색상도 좋고
마음에 꼭 들어요",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
미묘한합정에코퍼,옷이. 가볍고 짧은숏패딩원했는데 딱 제 마음에들어요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
Next Level,전투용으로 샀는데 처음 받았을 때 너무 얇아서 당황했지만 며칠 입다보니 빵빵해졌어요 가성비 굳,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
넓은프라하레더,주머니 안감이 좋고 따뜻하고 투웨이 지퍼라 좋은거 같다,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
남뿌웅,세일기간에 저렴하게 잘 샀습니다. 요즘 유행하는 숏패딩만큼 기장이 짧지 않아 만족합니다. 심플하고 적당히 따뜻합니다,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
혁신적인니스후디,따뜻합니다. 숏패딩이 필요했는데 무난하게 오래 입겠내요!,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
뚜벅승우,딱 기본적인 핏에 사이즈가 딱 맞네요! 기본템으로 하나 갖고있으면 좋네용!,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
쨩달,따뜻하고 가벼워서 올 겨울 이것만 입어요 가성비 너무좋습니다 추천해요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
qodgh,"상품 잘 받았습니다
소재도 마음에 들고 만족합니다
빠른 배송 감사합니다",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
sshh85,"가성비 최고인듯 합니다
따뜻하고 가벼워요 배송도 엄청 빨리왔어요",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
립이립이,"가성비 좋아요
군더더기없이 깔끔하고 기장감, 원단, 지퍼 등 마음에 듭니다",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
호두호식,털이 재봉선?쪽으로 조금씩 빠지긴하는데 필파워가 높은듯해서그런가 영하날씨에도 매우 따뜻하네요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
쌉뚱땡이,배송도 매우 빠르고 매우 깔끔하니 좋아요 추천 드립니다!,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
배도고프네요,너무 좋아요. 잘 입고 있습니다. 사이즈는 m이 좋은 거 같아요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
까망J,적당한 사이즈에 적당한 두께입니다 겨울에 입기좋네오,4.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
올바른동묘꾸안꾸,"105사이즈 입는데 100사이즈 딱 맞네요/
잘입을게요~",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
BDX,너무 깔끔하고 너무 무난하고 너무 마음에듭니다,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
게으른플럼출근룩,"사이즈 적당하고 촉감도 좋습니다.
가격대 대비 가성비 짱",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
토리밤,다크그레이 있는데 만족해서 블랙도구매해요. 4년전 같은제품있는데 요즘핏으로 좀더 두툼해진거같습니다,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
모닷,가격은 저렴하지만 따뜻하고 이쁘게 입을수 있는 패딩이에요.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
멋진주히,가성비굿! 가벼우면서 생각보다 많이 따뜻한거같아용ㅎㅎ,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
감동적인주황골지,"쿠폰과 할인으로 저렴하게 구입했습니다
제품 깔끔하고 따숩습니다",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
칸트리오너,적당한 길이감에 충전재도 좋아 아주 따숩습니다.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
sskong,사이즈부터 핏까지 제가 생각했던 것이라서 너무 좋네요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
hm11,사이즈 잘 맞구요. 충전재도 빵빵하게 들어 있어요.,4.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
수용적인북촌빅백,"전투용으로딱좋아요~~
휘뚜루마뚜루~~기장은조금숏하네요",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
구조화된은색아트,"생각했던 것 보다 너무 만족합니다
무엇보다 따뜻하고 가성비 또한 최고입니다~
그리고 안 주머니도 양쪽에 있는것이 저는 마음에 드네요^^",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
성공적인페루러그,가성비가 매우 좋아요 딱 기본에 충실한 제품이네요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
사랑10041004,이거 진짜 진짜 이뻐요~ 꼭 구매하세요. 교복룩입니다.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
하은영빠,기본 핏에 너무 부하지 않고 가벼워서 만족합니다.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
픙으으,"배송이빠르고품질이좋네요
제체형이딱입니다",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
양반전골,따듯하긴한데 충전재 살짝 아쉬움 블프 할인 가격으로 잘산듯,4.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
밝은시드니슬리퍼,교복처럼 입고다니는 중입니다 무난하고 좋아요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
평온한이태리포멀,진짜 무난하게 잘 입고 다니는 거 같습니다 매우 추천.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
박삼돌.,"가볍고 보온성도 나쁘지 않은거 같아서 가성비는 좋은데
몇번 입으니까 털이 조금씩 빠지기 시작하네요ㅠ",4.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
송기범님,원하던 사이즈이고 배송도 빨라서 너무 좋습니다.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
뜨거운체코운동화,만족합니다 이쁘네요 따뜻해요 어느 옷이딘 잘 어울려요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
뭉탱이로있었는데,무난하게 휘뚜루마뚜루 입고다닐수 있는 패딩 팢고있었는데 진짜 좋아여,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
석호짜,무난한 패딩 덕다운이라 샀어요 ㅎㅎ 좋은 가격에 적당히 좋습니다,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
매미와 갈매기,아주조아요 또 사고싶네여 ㅋㅋ 나이스합니다 롱패딩두 사려구요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
꿈많은동대문조끼,가장 무난하면서도 편하고 두껍지 않긴한데 그만큼 안 부해보여서 괜찮아요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
뽀료용,너무 좋아요 프리미엄 라인으로 살껄 아쉬울만큼요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
후훟훟ㅎ,매일 잘 입고 있습니다 가볍고 싸고 따뜻해요 다음에도 구매할게요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
ooangon,패딩도 따듯하고 이 가격에 가성비 정말 좋은거 같아요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
우으으의,생각보다 따뜻합니다. 핏도 적당하고 아주 좋습니다,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
임영대,기본 패딩으로 입으려고 구입하였는데 촉감도 부드럽고 핏도 만족스럽습니다.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
저명한을지로린넨,색깔별로 구매하고있어요 군더더기 없는 기본 스타일이라 좋아요 유행 안타고 다 예쁩니다 근데 이번에는 솜이 덜 풍성하네요,4.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
김신득,"전체적으로 매우 만족스럽습니다. 디자인, 보온성, 착용감 모두 우수하고, 가격대비 만족도가 높아서 겨울 내내 자주 입을 것 같습니다. 무신사에서 패딩을 찾고 있다면 이 제품을 추천하고 싶습니다. 겨울철 필수 아이템으로 정말 좋은 선택이었습니다.",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
김신득,사이즈 딱 좋고 이쁩니다 확실히 따듯하고 많이 추워질때 입어도 딱 좋아요!,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
건강한도쿄펑키,사이즈가 일단 넉넉해서 좋았습니다 178/100 예쁘게 딱 맞아요 살짝 널널합니다.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
로얄이맘,"옷 재질과 내부 빵빵함이 좋아요.
흰색도 살껄 할인이 끝나서 아쉽네요",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
로얄이맘,"생각보다 빵빵하고 
재질이 좋아요.
키가 커서 젤 큰사이즈 했는데 어깨는 조금 크지만 소매랑 허리는 맞네요.",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
마야위,언제부턴가 운전을 하고 다녀서 패딩은 줄곧 입던걸 매해 입었는데 우연히 눈팅하다 평이 좋아 별 생각없이 샀던게 이제는 이거 없으면 밖을 못 나가요... 너무 따뜻하고 가볍습니다!!,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
나맘오오,저렴해사 좋아요 잘 입고 다니고 있어요 아주 따수워요,4.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
지금뜨는회색웨지,옷도 따듯하고 디자인도 이쁘고 사이즈도 이뻐요! 양쪽에 안쪽 주머니도있어서 수납하기도 딱좋아요!,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
임영대,"기본템으로 입을 패딩으로 구입하였는데 디자인, 핏 모두 만족스럽습니다",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
한입맛,"요즘 스타일데로
적당한 기장
적당한 두께",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
강변그대가선형,"아들이 가볍게 잘입고 있어요
간편하고 따뜻하고 좋아요",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
저명한그리스후디,가성비 최고입니다.... 따뜻하고 좋아요 한사이즈 업했습니더,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
떤떤2,"나름 빵빵하고 여기저기 편하게입기좋은 디자인입니다!
가성비로 잘구매하여 올겨울 잘입구다니고 있어요!
무난하게입기 최고라고 생각합니다!",4.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
lsm135789,배송 빠르게 잘 왔고 사이즈도 괜찮고 디자인도 괜찮네요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
czw,핏도 좋고 상품도 좋아서 자주 입을거같아요 최고에요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
우아한판교린넨,남자친구 선물로 사줬는데 너무 만족해하며 잘 입고 다닙니다,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
추간판탈출증,사이즈도 잘맞고 저렴하게 구입해서 만족합니다.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
stonemi,이정도 가격에 이정도 퀄리티 패딩 있나요? 솔직히,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
광택나는서초플랫,배송 빠르게 잘 받았고 상품도 좋아요 항상 잘 입고 있어요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
곰돌곰동이,600 필파워치고는 빵빵함이 덜하긴하네요 눕시보다는 훨씬 얇고 경량보다는 살짝 두꺼운정도인거 같아요 후기에 지퍼 불량이나 털 빠짐이 보이던데 뽑기 운인건지 상품 불량은 안보이네요 보온성은 적당한거 같고 쿠폰 먹이니 7만원대에 구입해서 겨울 가성비 패딩으로는 괜찮은거 같습니다.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
친절한옐로우카고,어떤 스타일에도 무난하게 잘 어울립니다 가성비 좋고 스타일 좋고 무겁지않고 따뜻해서 자주 입게 됩니다,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
친절한옐로우카고,"따뜻하고 스타일이 좋습니다
어떤 옷에도 편하게 매치하기 좋아요",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
홍대느낌,할인해서 저렴하게 구입했어요 다만 패턴이 좀 수정된걸로 아는데 예전께 더 이쁜거 같네요,4.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
한입맛,"이 가격에 이 정도 퀄리티는
무신사만 가능할거같아요
너무 가볍고 따뜻합니다^^",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
ooangon,"생각보다 재질이나 마감이 괜찮습니다
xl 사이즈지만 숏패딩 스타일이라 커보이지도 않고 좋네요",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
김상구구,좋아용 맘에 들어용 남친 선물 해줬는데 헤어져서 사진 후기는 못올림^^,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
사워도우,"편하게 휘뚜루마뚜루 입기 좋습니다
어디에나 걸쳐도 무난하게 잘 어울려요",4.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
steelgold94,좋아요 군더더기 없는 무신사 디자인이 예쁜 패딩,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
제욱이에,쿠팡에서만 옷사다가 무신사 처음 사봤는데 좋긴 하네요~,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
kupdiq,따뜻하네요 한달 지나서 한겨울 되니까 1-2만원 더주고 덕다운 사길 잘한거같음,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
유익한덕수궁룩북,마음에 들어요 올겨울 따뜻하게 입고 회사 출근합니다,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
Archyoon,"패딩폼상태 빵빵해서 너무 만족하고, 밖에서 따뜻하고 좋습니다. 역시 무신사스텐다드가 가격대비 좋긴 좋네요",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
언짢은검정일자핏,좋아요 품이 넉넉하니 한사이즈 다운하여 입어도 됩니다,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
쌩포,"회색에 이어 두번째구입
세탁기 돌려도 변형없이 그대로 빵빵함
블랙도 기본으로 좋아요",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
쌩포,"그레이색에 이어 블랙 두번째구입
빵빵하고 원단도 좋아요",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
피가끓는로고백,"이 패딩은 심플한 블랙 컬러와 도톰한 두께감이 특징으로, 겨울철 따뜻하게 입기 좋습니다. 넉넉한 핏 덕분에 여러 겹을 껴입어도 편안하게 착용할 수 있습니다.",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
능동적인대구팬츠,"사이즈도 딱맞고 가성비 짱인듯
와이프도 우먼즈로 구입합니다",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
쫑스트릿,7만원대 패딩이라고 보기엔 퀄이 너무 좋은 것 같아요 ㅎㅎ,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
우주최강슈,"가성비는 무탠다드!
저랑 스펙 비슷하시면 2xl가시면 됩니다",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
단호한LA에코퍼,"배송빠르고 가볍고 따듯해서 좋아요~~~
많이파세요~~",4.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
깜짱붕어,"생각보다 무게가 가벼워서 놀랐어요
가벼워서 추울까봐 걱정했는데 따뜻합니다!!",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
zincshane,좋아요. 잘 받았어요.사이즈 딱 맞아요. 잘 입을게요.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
zincshane,좋아요. 다자인 심플해 모음에 들어요. 배송 빨라요. 잘 받았어요.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
얼죽아아아아아아아아,가격 저렴한데 비해서 따뜻하고 가볍게 입기 좋넹ㅎ,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
앤틱한빨강반팔티,중학생 아이가 좋아합니다. 노스 눕시보다 좋아해요.,4.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
박삼돌.,"엄청 가볍고 가성비 좋네요 팔이 짧은 저에겐 팔길이만 좀 길지만
오버핏으로 이쁘게 잘 맞아요",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
성숙한노랑긴바지,"남푠 사줬는데 매일 입고 다녀요 
따듯하기도 하고 가볍고 편하데요 
사길 잘했어요!!!!",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
서투른헝가리슬림,충분히 따뜻하고 아무 상황에서 편하게 입기좋습니다,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
dave568,합리적인 가격에 오리털 자켓을 구매한 것 같습니다. 검정색이어서 전투용으로 막 입을 수 있어서 편했어요. 패딩이 빵빵 해서 예쁘기도하답니다 가성비 최고예요.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
초코루비,"오리털인데 가볍고 따뜻합니닺
다른 색상도 사고싶어요",4.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
-,"매장에서 입어보고 앱에서 주문했어요
스타일좋고 따뜻하고 가볍고 좋아요",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
냉정한삼청동퍼프,"자*, 유ㄴ** 등 다 돌아보다 구입했습니다
핏좋고 디자인 좋고 무엇보다 다운이 많이 들어있어 아주 따뜻합니다",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
베네숑스톨,숏 패딩 뭘살까 고민하다 세일해서 샀는데 팔이좀 길긴한데 따뜻하고 좋네요!,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
junsns,기본템 중에 기본템 이건 사이즈 맞게 그냥 사시면 어디든 다 어울립니다,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
아마겟돈타임,겨울에 가성비 좋고 무난하게 입기 좋습니다 근데 좀 겹치긴해요,4.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
심오한성수미니멀,"가격착하고 따뜻하고
요즘 유행하는 디자인에
가볍네요",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
레드윙매냐,"사이즈도 좋고 따틋하고 좋습ㄴ디ㅣㄴ 잘입을께요 
굿입니다",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
에지님,선물해줬는데 생각했던것보다 더 이쁜거같아요 친구가 자주입고다닐듯,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
뜨거운노랑레더,다운이라 따뜻하며 숏이라 다리도 길어보여요 소재도 무난해요,4.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
깊은아테네반다나,"사이즈 굿,품질 굿,가격 굿,배송 굿입니다.
중1 아들이 넘 좋아하네요~",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
-,"무탠다드 제품은 언제나 만족스럽습니다

재구매의사 있습니다",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
최상의신촌스카프,"아들이 마음에 들어하네요 
생각보다 얇긴 한데 따뜻한 편이에요 
175키에 67키로인데 살짝 오버핏 느낌이에요",4.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
똥효비,남자친구한테 선물했는데 너무 만족해하더라구요. 매일 입고 다닌대요 ㅋㅋ 저도 작년에 하나 샀었어요!,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
모ㅋ,여기저기 걸치고 다니기 너무 좋네요. 정사이즈가면 될것 같습니다.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
부루버들,"생각보다 큽니다 정사이즈 가시거나 안에 후드정도 레이어드 하시려면 사이즈업하시고
저는 전투용으로 일할때 입으려고 사이즈업했는데 가격생각하면 만족합니다.",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
모ㅋ,간단하게 입게 너무 좋네요. 패딩도 빠방하니 한파 아닌이상 입을수 있을것 같네요.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
범고래용,진짜 따뜻하고 스타일도 좋아요 제 스펙에는 사이즈 이거 딱입니다.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
즐거운라임모던,구매취소가 안되서 배송받고 반품하려다가 그냥 입을까합니다 가격대비 옷은좋네요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
소극적인주황패드,한달넘게 쓰는데도 털빠짐이 거의 없고 안쪽에 지퍼가있어 카드같은거 넣어놓기좋아요,4.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
자극적인청록더비,1달 조금 넘게 사용했는데 따뜻하고 일상에서 입기 좋아용,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
덕양구이흥민,"최도입니자 마음에
들어요 잘
입겠습니다요 마움애 들어요",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
너그러운코듀로이,친구가 무탠다드 패딩 괜찮다길래 사봤는데 사이즈 딱 좋고 너무 캐주얼 하지 않고 살짝 미니멀한 느낌 나서 마음에 듭니다. L 하면 팔이 짧을 거 같아서 XL 하니까 적당하니 좋네요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
옷사고싶다요으,잘 맞고 선물 해줬는데 맘에 든다네요 예뻐요 굿굿,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
김수민4,따뜻하고 빵빵해서 오래 입을 수 있을 거 같아요 굿,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
실용적인버건디퍼,모든 게 완벽했습니다. 패딩 필요하신분들한테 강추합니다,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
전혀누,너무이쁘고 맘에들어요 감사합니다 잘입을게요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
비범한뉴욕루즈핏,무신사 처음으로 사보는데 사이즈도 딱이고 따뜻합니다 만족해요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
향사랑,"그레이 먼저구매해서 입고있었는데
따뜻하고 이뻐서 
블랙추가구매요",4.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
heon253,디자인도 좋고 가격도 저렴하고 너무 만족스러운 패딩입니다,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
낭만적인민트심플,전투용이 필요하다면 무조건 이제품! 가성비 생각하면 패딩 중에 원탑이라고 봅니다. 영하 10도 이내에서는 안에 가볍게 입어도충분히 따뜻합니다. 사이즈는 평소 아우터 입는 사이즈로 가면 됩니다.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
빠숀리더지망생,간단 무난하게 어디에나 입을 수 있는 기본템 입니다 가성비도 좋아서 하나 구비해두면 좋아요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
우우상,가격대비 괜찮아요 동생선물로 사줫는데 마음에 든대여,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
ㄷㄷㄷㄷㄷ덜,"가성비 생각하면 전반적으로 매우 훌륭하나, 소매가 좀 별로임.",4.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
대영잉잉,"가격이 저렴한데 따뜻하게 입고있어요
사이즈도 적당합니다!",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
gfxhufh,"겨울철에 입기 너무좋고 따뜻합니다
가벼워서 좋아요",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
Sg3726,만족합니다. 강력 추천합니다. 핏감 질감 모두 만족합니다.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
soullusion,"무지, 무광에 너무 짧지 않은 기본 디자인 푸퍼를 찾고 있었는데 딱 부합하고 가격도 좋네요. 셔츠는 보통58~60정도 입고 엑라입으니 좀 널널합니다. 라지로 갔으면 이보다는 살짝 날렵한 핏에 그 나름 괜찮았을 것 같은데 좀 짧았을 것 같긴 하네요. 만족합니다.",5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
뭉탱이로있었는데,생각보다 되게 따뜻하고 휘뚜루마뚜루입기 참 좋은것 같아요!!,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
하늘남자,와이프가 패딩 필요하다해서 사줬는데 잘 입고 다니네요.,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
웅담뺀푸우,더좋은패딩도 많지만 이만한 가성비가 없을거같아요 어디에도 매치하기좋은 패딩,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
두부이치치,배송 빠르고 기능성 좋고 귀여워요 다음에 또살게요,5.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
ttyae61,읏 우려했던 바와 같이 팔부분이 너무 뚠뚠해보이고 어깡 그 잡채가 되어버림 흐아 속상하지만 생존을 위해 입어요,2.0,다운 푸퍼 숏 패딩 재킷 [블랙],113890,5,12948,20000,40000
