nickname,review,star,product_name,price,discount_pct,review_count,view_count,sales_count
동동090203,"일단 저렴한데 핏 좋고. 원단 문제없고. 안싸보이고
도톰해서 입기 좋았음요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
예은맘이요,저렴하게 고급정장 구매한 느낌입니다..약간 무거운 것이 그렇긴한데..입으면 잘 못 느낍니다,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
두마리새,"핏이살짝오버해서 좋아요:)
기본 스타일이라 휘뚤마뚤 잘입고다녀요!",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
iivoryy,오버사이즈라 본래사이즈 선택하는게 나은거같아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
캐주얼한호주쿠션,"품질 너무 좋습니다
오버사이즈인데 다른 블레이저 같은 사이즈에 비해 살짝 작은 듯 해요 핏된 감입니다",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
디제이마인드,뭔가 기본인데 오버사이징 느낌이라 베이직한데 유니크해보여서 좋아요 추천합니다,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
luciamom,노멀해서 회사에서 예의챙길때 입기 좋아요~~ 가격도 좋구요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
꼼꼼한퀸스아노락,"오버핏으로 기본에 충실
잘 입을것 같아요.
편하고 너무 좋아요.",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
명예로운체코발찌,"블레이저로 무신사 입문했습니다.
어깡인 저에게 딱이네요. 평소 66입는데 xs입으면 적당하고 s입었더니 약간 넉넉합니다. 저는 어깨선에 딱맞게 입으려고 구입했어요.
가격대비 너무 만족스러워요. 핏도 맘에 들고 안감에 포켓에 이가격이라니.. 다른 컬러도 주문합니다.",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
lllllllilllii,"오버핏이라서 한 사이즈 작게 구매하시면 될 거 같아요
탄탄하고 주머니도 꽤 많아서 좋았습니다",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
대담한뉴욕울니트,"가격대비 좋은 옷이네요~ 
사이즈가 넉넉해서 66인데도 편하고, 기장도 길어서 엉덩이 가려주니 더 좋아요.
깔끔해 보이고 좋으네요!",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
상쾌한파랑파스텔,처음에 xs시켰다가 너무 정핏이어서 교환했어요 웬만하면 그냥 s로 구매하시길~!!,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
장식적인런던재킷,기본 검정 자켓 필요했는데 핏이 너무예뻐요 활용많이할거같아서 좋아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
권태로운칠레빅백,"자켓 디자인이 어디에나 입기 좋게 예쁘게 나왔어요.
쿠폰 사용으로 잘 구매해서, 결혼식 때 잘 입었어요. 배송도 빠르게 왔습니다!!",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
권태로운칠레빅백,"기본이랑 오버핏 중에 고민했는데,
가지고 있는 자켓중에 기본이랑 비슷한 디자인 있어서 오버핏으로 했습니다. 또 너무 오버핏 안좋아해서 사이즈 고민했는데, 171cm, 55kg 이고요. 일반 줄자로 어깨너비 재보고 xs 했는데 딱 좋게 맞아요. 생각보다 도톰합니다. 초겨울까지 입을 수 있겠어요. 가성비 좋아요. 자켓이 탄탄하고 소재도 좋아요. 득템한 기분!!!!",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
즐거운카멜쇼핑백,"블랙 구매했어요~~
옷걸이에 걸려 큰 박스에 와서 
선물 받는 기분이였어요~",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
밈공주,이런 자켓이 가지고 싶어서 세일할때 싸게 샀는데 오버핏 느낌으로 낭낭하게 입을 수 있어서 좋아요 !,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
정직한명동패턴,"퀄리티가 이 가격에 너무 좋네요~ 색상별 구매 하고싶습니당!
너무 큰게 싫어서 젤 작은 걸로~ 딱좋아요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
귀여운명동플라워,생각보다 따셔요 !! 길이도 엄청 길지 않고 지금 날씨에 가볍게 입고댕기기 좋음,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
상쾌한LA리젠트,"사이즈도좋고 핏도 예쁜 데일리 자켓이예요~~
아무옷이나 다 잘어울립니다",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
fioreee,"기본적인 블레이저에요! 어깨 패드도 두툼해서 좋고 두께도 적절해요 핏 좋아요
여행가서 잘 입고 왔습니다! 구김도 안가서 잘입었어요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
fioreee,"어깨패드도 두툼하고 핏 좋아요
여행가서 잘 입었습니다
구김도 안가고 오버핏으로 엉덩이 덮어서 핏도 예뻤어요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
오늘은체코쿨톤,오버핏 기본 블랙자켓이 필요해서 샀는데 아주 맘에들어요!! 사이즈 낙낙하면서 너무 커보이지도 않고 맘에듭니다ㅎㅎ 이런 기본템은 역시 무신사스탠다드네요ㅎㅎ,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
앤틱한네이비코디,매장서 입어보고 샀는데 다른색도 추가로 구매햇어요,4.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
우아한자색투버튼,간절기에 입으려고 구입했어요. 168에 53키로입니다. 적당히 오버핏으로 입을 수 있겠어요. 어깨가 조큼 큽니다만 요즘 다들 이렇게 입으니까용ㅎ 기본템으로 잘 입어질듯 합니다.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
뚜렷한독일펑키룩,"핏이 딱 예쁘게 오버사이즈되서 좋아요~
두께감도 있어서 아주 한여름빼고는 잘입을수있을거같아요~",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
도도한연희동로퍼,오프라인에서 실제로 입어보고 샀는데 생각보다 손이 잘 안 감..,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
무신사는무신사,딱 기본 자켓이 필요했는데 베이직라인은 팔이 너무 찡겨서 ㅠㅠ 오버사이즈라 낙낙하게 예뻐요! 만능블랙자켓 인정👍,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
무신사는무신사,딱 기본 자켓이 필요했는데 베이직라인은 팔이 너무 찡겨서 ㅠㅠ 오버사이즈라 낙낙하게 예뻐요!,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
새로운강남원피스,오버사이즈이지만 한치수 작게 주문했더니 딱 원하는 핏이 나왔어요 . 대신 안에 두꺼운 니트 입으면 조금 낍니다..,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
튼튼한민트정장,오버사이즈로 크게 입으려고 산 거긴 한데 생각한 것보다 조금 크긴 하네요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
제모받은로마코트,"덩치때문에 고민하다 XL로 샀는데 마음에 들어요!!!
제 기준에는 팔이랑 기장이 길다고 생각했는데, 친구들이 제 궁디 보더니 이 사이즈가 적당하대용 ..... (머쓱)
엉덩이 반 이상 덮는 기장인데 괜찮아요!! 면접때문에 산건데 나중에 스타일링 도전",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
모호한청색실루엣,청바지에도 스커트에도 잘 어울리네요. 정핏보다 오버핏이 더 이뻐요,4.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
CaseLee,"이 가격에 이 퀄리티라니~ 너무 좋아요~
스타일링 하기도 너무 편합니다~",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
헐렁이93,"입고있던 블레이저인데, 색상만 다르게 추가 구매했습니다. 온갖 장소에서 잘 입어서 만족합니다.",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
밥사준,짱이뽀요 가을날씨에 입기 딱. 어깨 넓은편인데 적당히 남고 널널해요.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
담율린,"역시 무신사스탠다드,, 저렴하고 예쁘고 재질도좋아요 가성비가좋으니 계속 사게되네요 질리지않고 좋습니다
오버핏이라 더 말라보이고 예뻐요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
담율린,"길이감 적당하고 핏이 너무 예쁩니다
오버핏이라 더 날씬해보이는 착시효과가잇어요 ㅎ
청바지에 입어도 예뻐요!!",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
흐뭇한세종파자마,오버핏이라서 안에 이것저것 매칭해서 입기 좋아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
창의적인플럼로고,핏이 슬림하고 예뻐요 어떤 스타일이든 잘 어울려요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
미묘한나폴리굿즈,넘 멋있고 예뻐요 가격도합리적이고 다른색상으로 또 사고싶어요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
거친코랄크루넥,핏 예쁘고 적절히 오버핏이라 정사이즈 가셔도 오버핏 느낌 나네요 예쁩니다 마음에 들어요 마감도 마음에 들고 소재도 좋아보여요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
개운한광주플리스,무난하니 예뻐용! 더 세일할 줄 알았으면 좀 더 나중에 살걸ㅠㅠ,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
저명한멜란지지갑,간절기 딱이네요. 핏 오버핏이라 전 한 싸이즈 내렸어요. 그랬더니 딱 좋네요. 소재 빗 다 맘에 들어요~~,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
콤봉,"지난번에 회색도 샀는데 역시나 좋아요. 이 가격에 엄청 고급스럽네요 깔별로 살려구요. 이미 갈색
검정회색구매완료",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
깨끗한서울숲취향,"진짜 맘에드는데 사진 죄송합니다 ㅠ 이가격에 이퀄리티 말도안돼요 아빠자켓입고싶어서 샀는데 대대만족 
셀린벨트랑 코디해도 넘 고급지고 예뻐요
이런자켓좋아해서 삿었는데 먼지묻어서 별로엿는데 이재질은 먼지도 안묻고 탄탄해서 완전 맘에듭니다 무신사 최고",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
노영은,생각보다 기장이 길었지만 사이즈는 잘 맞고 마음에들어요.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
잠실작두,사진이 좀 밝게 나왔는데 정석 검정이고 핏에 비해 가성비가 정말 좋습니다. 소재는 보풀 날듯말듯 합니다.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
괴로운빨강라펠,"오프매장에서 입어보고 샀는데 잘맞아요
다른색상도 끌림",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
착한광주꾸안꾸,오버핏 적당한 품.어깨 너무 이뻐요. 최애 데일리로 입고 있어요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
ddmsnnaazz,오버핏인데 어깨나 전체적인 핏은 엄청 오버핏이 아니라 더 잘 입을 거 같아요!,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
비가오는금색뮬,"오버핏 블레이져 갖고 싶었는데,
2개 이상 추가할인으로 저렴하게 구매했어요~^^
제품도 가격도 배송도",4.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
밥잘사주는,역시 무템다드… 믿고 삼니다아… 오래 입을 수 있는데 디자인도 좋아아여여..,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
waikiki,핏이 좋고 두께도 봄가을에 입기 딱 좋습니다. 가성비 좋아요.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
마리Marie1004,"완전 편하고 구김도 없고, 가격대비 대만족입니다.",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
럭셔리한크림향수,"오버사이즈가 정사이즈 주문했으면 좋았겠다싶네요
안감까지 들어있어서 묵직한 느낌이고 봄가을에 입기좋은 두께입니딘",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
격렬한여의도패드,"매장가서 입어보고 앱으로 구매했어요
오버핏이라 66도 가능",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
두두두디,기본템으로 가성비좋게 잘샀어요 생각보다 더 오버핏이네요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
이ㄷㅣ,"오자마자 결혼식이 있어
바로 착장했는데
두께도 적당해서 요즘 날씨에",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
leejabong,"이뻐요~
재질도 좋고 핏도 이뻐요
저는 키가 작아서 그런데 조금만 더 키가 컸음",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
정직한뉴욕장갑,마음에들어요 마음에들어요 마음에들어요 마음에들어요 마음에들어요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
건강한제주트렌치,소재 짱짱하고 핏좋고 착용감이 매우 좋습니다 저렴한 가격에 잘 샀네요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
be_be,차콜사고나서 마음에 들어서 이번에 블랙도 샀습니당,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
Jenny121,"일단 옷 재질 좋고 입었을 때 핏도 너무 좋았어요
잘 산 것 같아요 
잘 입을 것 같습니다",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
희미한회색엣지,"가격대비는 좋아요
그렇게 오버핏은 아니에요
스탠다드",2.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
안전한카프리세트,"핏이 깔끔하고 원단도 부드럽고 좋습니다.
옷도 오버핏이라 몸에 편안합니다",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
김밍밍낏,어떤 하의와도 잘 어울릴것 같아서 맘에들어요 검정바지와도 잘어울리네요 스웻팬츠인데.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
김밍밍낏,후기 좋지만 반신반의햇는데 정말 괜찮네요 다른제품들도 살 의향이잇어요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
편안한잠실크롭,기본템으로 가지고 있기 너무 좋은 옷이에요! 오버사이즈로 나와서 로 골랐는데 팔 길이도 기장도 딱 좋아요!,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
두두두디,기본 블레이저로 사놓기좋은 가성비 템입니다 세일할때 싸게 잘사서 기분이 좋네요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
따뜻한세종베스트,너무 이쁘고 편해요!! 가볍고 날씬해보여요 . 지금 날씨에 입기 딱 좋아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
단호한파랑패션쇼,"주문한지 하루만에 배송 왔어요.
올 봄 같은 디자인의 브라운계열로 바지까지 세트로 구매했었던 블레이저에요. 옷이 편해 기본 스타일 블랙도 구매했어요.
저는 160초반에 60kg대인데 스몰사이즈가 잘 맞아요.",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
곰뜌,"상체 비만이라 팔뚝에 살이 많은데 팔뚝살 부분만 딱 맞습니다. 나머지는 오버핏답게 여유있고 기장감도 좋아요. 
겉 주머니는 깊어서 이것저것 넣기 좋고 안주머니가 좀 더 달려있었으면 좋았을 것 같아요. 재질도 나쁘지 않아서 좋습니다.",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
단아한핑크취향,"기본템으로 잘산거 같아요!! 
키가 작아서 제일 작은사이즈으로 사도 넉넉하네요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
wax0621,"옷걸이에 포장이 잘왔어요 
구김이 없는 타입이라 좋아요
가격대비 엄청 고급스러워 보여요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
관대한보라색진주,사이즈가 맞지않아 사이즈s 교환후 핏도 오버핏으로 여유있게 활동하기 편하고 마감도 좋아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
튼튼한초록트위드,"재질,핏감이 기가막히게 훌륭합니다. 잘입겠습다.",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
sophia 프랑스,"늦게 교환 부탁드렸는데 선뜻 해주셔서 감사합니다.
옷은 이쁘게 잘 입을께요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
세재마미,"생각보다 무게감이 있네요
깔끔하게 데일리로 입기 좋아요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
아원플래티넘,핏이 완전 멋지네요! 가벼운데 따뜻해서 데일리로 자주 입을 것 같아요!,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
차가운텍사스포멀,"진짜진짜 예뻐요.
제 키에 제 몸무게라면 오버핏이라 작게 주문해도 괜찮을듯요.
옷이 정말 예뻐요.",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
차가운텍사스포멀,"생각했던것보다 너무 예쁘네요~
왜 리뷰,별점이 많은지 알것 같아요.
진짜 어디에든 잘 어울리는 오버핏 블레이저 입니다",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
알거없잖아앜,"오버핏 적당해서 좋네요 배송도 빠르고
카라 아랫부분 살짝 접혀있는데 머... 가격대 생각하면 그냥 입겠습니다",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
자극적인마포시크,"핏이 너무 과하지 않아서 사이즈도 좋고
배송도 빨라서 좋아요!",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
열심인삿포로단화,품질도 좋고 핏도 너무 이뻐요. 색깔별로 다샀어요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
열심인삿포로단화,갑자기 살이쩌서 오버사이즈를 찾았는데 정말 딱이에요. 날씬해 보이기도 하지만 재질이 좋아요. 고급져요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
기쁜마젠타반팔티,사이즈좋고 옷이 단단해서좋아요 싼티안나고 어디에나잘어울려요~오버핏이라 xs구매했는데도 여유있게잘맞아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
기쁜마젠타반팔티,55사이즈인데 오버사이즈라 처음으로 xs사이즈를 구매했어요 xs사이즈 구매하길잘한듯 합니다. 재킷은 잘못사면 흐물거리고 싼티나는데 이재킷은 형태도 곧고단단한편이에요~ 어디에나잘어울립니다,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
아늑한전주크림진,배송빠르고 예뻐요 배송빠르고 예뻐요 조아요 굳,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
로톹,무난하게 입기 좋을것같아요. 초겨울까지 입을 수 있을것같습니다,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
감각적인북촌팔찌,"와우~~좋아요~!! 바느질도 꼼꼼...핏도 굿~!! 
오버핏으로 낙낙하게 입으려고 샀어요~
저렴한 가격에 살수있어 더 좋습니다.",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
문윙스,Xs 그레이 색상 있어서 살짝 커도 괜찮을거 같고 블랙은 무조건 필요하니까! 또 주문했어요 ㅎ 만족!,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
썬둘,이 가격에 이런 디자인 살수 있어서 너무 좋아요. 기본 스타일 자켓이라 두고두고 편하게 오래 입을꺼 같아요.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
썬둘,적당한 오버핏이고 디자인도 스텐다드 해서 편하게 오래 입을꺼 같아요. 가격도 할인 많이되서 아주 좋아요.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
멋있는쿠바퍼,"배송 빨랐고,기본 자켓이 하나쯤 있음 여기저기 잘 입혀질듯 하여 주문했는데, 원하던 기본 스타일 이어서 좋습니다. 단추잠그는 부분이 좀 울어서 왔는데,
다림질을 할까 싶습니다.",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
써으밍,휘뚜루마뚜루 언제든 편하게 입을 수 있어서 좋아요.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
친환경적인용산뮬,"평소사이즈S입는데XS입어도. 여유있어요.
오버사이즈라서 그런가봐요. 핏도. 무난하고. 원단도
괜찮아요~^^세일해서. 득템했네요.",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
아련한마포청치마,"온라인 자켓이라 솔직히 기대하지 않았는데 생각보다 꾀 괜찮습니다. 핏도 괜찮고 특별히 튀지도 않으며 저렴해보이지도 않습니다.
나이대가 있어서 저렴티내면 안되서 은근히 걱정했는데 지금은 아주 만족합니다. 오랜시간 지난뒤 어떨런지는 모르지만 지금은 괜찮습니다",4.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
생기있는울산발찌,원래 입는 사이즈 딱맞게 사도 오버핏으로 나옴 굿,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
언짢은런던비즈,입기 편하고 재질도 부드럽네요. 가격도 좋고 만족도가 아주 높아요.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
언짢은런던비즈,루즈핏으로 딱 떨어져요. 재질과 핏 둘다 아주 만족스러워요.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
깊은퀸스양복,재질도 좋고 무난한 스타일이어서 잘 입고다닙니다.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
지즂,"어깨도 딱 잡혀있고 재질도 두꺼워서 좋아요
전혀 오버핏아니고 포멀하게입을수있습니다",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
aishite,"S 싸이즈를 구매했는데요. 적당한 오버핏에 편안한 착용감 살짝 걱정했는데, 싸이즈 너무 만족^^ 캐주얼,깔끔한 스타일로 코디하기에도 Good입니다. 스판처럼살짝 늘어나는 원단이라 더 편안하게 착용 할수 있어요. 강추요.",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
양양깽,"전에 무신사에서 블레이저 샀었는데 질 괜찮아서
이번 자켓도 무탠다드로 샀어요
오버핏 딱 적당하게 예뻐요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
영스지니,"역시 기본템을 잘 만듭니다
키162 50kg인데 xs입어도 오버핏느낌 납니다.
오프라인과 가격차 많아 입어보고 온라인으로구매했습니다",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
도도한마포헬멧,"재질도 좋고 사이즈나 핏, 두께 다 좋아요
넘 이쁩니다^^",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
뉴뉴우유,그레이색 사고 너무 맘에 들어서 블랙도 추가 주문했어요 역시 예쁘네요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
노랑슈슈,"두께가 살짝있지만 이뻐요~ 길이도 딱 걱정하고요
기본이라 어디든 잘 어울릴거 같아요",3.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
영영이111,"휘뚜루 마뚜루 코디하기 딱 좋아요 ~
넉넉한 오버핏이라 맘에 들어요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
영영이111,"생각보다 더 재질이 튼튼한것 같아요
깔끔하게 포장해서 받으니 더 좋네요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
겸손한초록코어,자켓입어본지가 언제인지.. 결혼식 가려고 급히 주문했는데 후기가 많은 이유가 있네요~^^ 너무 이뻐요~,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
