nickname,review,star,product_name,price,discount_pct,review_count,view_count,sales_count
휘리릭23,S사이즈가 없어서 M을 시켰는데 살짝 크기는 하지만 괜찮아요,4.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
모던한청계천힙본,핏이 엄청 예쁘지는 않지만 그래도 무난하게 잘 입을 수 있어서 좋습니다,4.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
한솔마을박부장,깔끔하고 예뻐서 마음에 들어요 정사이즈인 것 같아요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
DHP20,베이직 블레이저 기본템으로 장만하기에 괜찮은것같아요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
오늘은토렌토망토,무신사스탠다드는 이 가격대에 구매할수있는 옷중에 가장 품질이 좋은것 같습니다,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
명확한신사반팔티,"입었을때 핏이 너무 이뻐여~~
사이즈 재질 다 맘에 드네여",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
그냥다담아,좀 작았는데 살 빼고 입으면 될 거 같아요 괜찮은거 같아요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
ᴄʜᴇʟᴏ,릴렉스드 L랑 사이즈가 거의 비슷해서 이걸로 주문했습니다. 이것도 단추 잠그면 앞이 열리는 것은 동일한데 정도가 비교적 적은 것 같아서 이것으로 주문했습니다.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
뭉이아빠님,진짜 이가격에 이런 품질이 나오다니요.강추합니다.추천합니다.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
뭉이아빠님,진짜 이가격에 이렇게 품질이 좋다니요.강추합니다.추천!,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
냠냠얌냠냠냠냠냠,급하게 산건데 생각보다 괜찮았어요 일단 가격이 싸서 ㄱㅊ네요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
ㅇㅇㅇㅇㅇㄱ러러러,굳 역시 무탠다드 아주 좋네요 믿고 살만한거같습니다,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
온화한잠실재킷,출퇴근 아주 편하게 입고있어요! 재질도 부드럽고 좋아요~,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
전북현대승리,"추천합니다.
편하게 입기 좋아요.
가격대비 품질이 좋습니다",4.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
스윗한청색빈티지,"세일할 때 샀는데 
진짜 고급스럽습니다.
이 가격이면 깔별로 사도 이득!!",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
기민한베를린벨트,마음에 듭니다. 정장 필요했는데 잘입겠습니다. 젛아요.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
기민한베를린벨트,마음에 듭니다. 정장 필요했는데 잘입겠습니다. 좋아요.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
열심인주황버클,"무탠다드 제품답게 깔끔하고 기본에 충실한 블레이저입니다. 군더더기 없는 디자인이라 어떤 옷에도 잘 어울리고, 딱 입었을 때 깔끔한 실루엣이 나와서 만족스러워요. 재질도 가격대비 훌륭하고, 옷이 가벼워서 장시간 착용해도 불편하지 않습니다. 특히 봄, 가을 간절기에 가볍게 걸치기 딱 좋고, 셔츠나 티셔츠 위에 입어도 자연스럽게 어울립니다. 핏이 잘 잡혀 있어서 너무 포멀하지도, 너무 캐주얼하지도 않은 밸런스가 좋아요. 출근용으로도 좋고, 약간의 무게감이 필요한 자리에서도 깔끔하게 소화됩니다. 전체적으로 가격대비 퀄리티가 높고",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
유노크앙,팔이 좀 긴거 같은데 어깨가 맞아서 기본이라 딱 좋아요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
yeeㅉㅁ,가격도 낮은데 깔끔하고 좋네요 자주 입을 것 같아요,4.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
우리집왕자,182/77 어좁 소두 엑라 딱 좋아요 어좁 커버도 됨,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
머취,딱 정핏이에요 요새 오버핏 블레이저만 있어서 정핏 필요해서 삿어요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
손땀,결혼식때문에 필요해서 구매합니다 무탠다드 좋습니다,3.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
byeonnn,딱 적당한 핏으로 잘나온거같아요. 정장 대용으로도 입을만하네요 디테일이 튀지 않고 평범해서,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
칼리토맨,아주 좋아요 하지맘 사이즈가 약간 작아요 고려하세요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
도밍구스,"아주 정핏 입니다 
일반적인 슈트에 딱어울리는 제품이네요",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
최저자,경조사때 입으려고 샀는데 가성비잇게입기좋네요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
일반적인케냐뿔테,"중요한 일 있을때 막 편하게 입기 좋았어요!!
그리고 안에 셔츠나 옷 두꺼운거 입으실꺼면 좀 더 큰 사이즈사셔도 좋을것 같습니다~",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
스윗한청색빈티지,"세일할 때 잘 샀고 
싸게 사거 기분 좋고
이뻐서 더 좋고~^^",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
복잡한런던일자핏,"그냥 기본템, 생각보다 입을 일은 없는듯, 그래도 세일할 때 하나 들야놓아야겠지? ㅋㅋ",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
석종이1,핏 딱 좋고 어깨 팔뚝 돼지로써 너무너무 편해서 좋습니다.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
KKSz,싸고 좋습니다 저렴하게 사서 아주 잘 입고잇어요!,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
리바이스,"핏, 길이, 재질, 가격 모두 만족합니다. 추가 구매 의사 있어요",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
슈퍼스타 인끼,"역시 가장 기본이 제일 무난하다는 말이 맞네요~
잘 입겠슴당!!",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
머정이네,생각보다 배송도 빠르고 입었을 때 원하는 핏이 나와요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
자만심있는남산룩,"처음 받아봤을 때부터 포장 상태가 깔끔했고, 실물 퀄리티가 기대 이상이었습니다. 원단이 너무 얇지도, 두껍지도 않아 봄·가을 시즌에 입기 딱 좋은 두께감입니다. 전체적인 실루엣이 군더더기 없이 깔끔하게 떨어져서 입자마자 핏이 단정하게 잡힙니다. 어깨 라인도 딱딱하지 않고 자연스럽게 각이 서 있어서 정장 느낌과 캐주얼한 무드를 동시에 낼 수 있습니다. 안감이 부드럽고 정전기나 뻣뻣함 없이 움직임이 편해서 하루 종일 착용해도 부담이 없습니다. 버튼 마감, 포켓 라인, 봉제 퀄리티 모두 깔끔해서 전체적으로 완성도가 높습니다. 특히 블",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
키치한인천아우터,너무이쁘요너무이쁘요 너무이뻐요오요오요오,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
로끼오,"받았을때는 좀 커보였는데, 입어보니 사이즈가 너무 잘맞네요",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
로끼오,우선 좋은 가격에 배송도 엄청빨라서 너무 만족합니다.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
dedef,세일할 때 저렴하게 잘 산것 같아요 딱 정사이즈 입니다,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
맑은멘탈,무신사 스탠다드 블레이저는 기본 아이템 중에 최고! 연휴기간 저렴하게 잘 샀어요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
지구문화,역시 무신사. 편하고 좋습니다. 약간 오버핏으로 떨어지는게 맘에 들어요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
스포티한베니스룩,재질이 좋고 잘 입을 것 같습니다. 정사이즈라 조금 딱맞긴한데 좋습니다,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
스포티한베니스룩,재질이 좋고 핏이 괜찮았습니다!! 정사이즈라 조금 작은감은 있는데 잘입겠습니다,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
권xx,긴급하게 필요했눈데 아주 적당하고 좋았습니다,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
갖고싶은검정후드,가격대비 품질 좋아요 운동하시는 분들은 무조건 한치수 크게 사세요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
홈런볼든너구리,추석 할인가격으로 싸게 샀는데 퀄이 너무 좋고 디자인도 너무 예뻐서 지금 날씨에 입기 너무 좋은거 같습니다 ㅎㅎ,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
정수달이,가성비 매우 좋아요 세일할때 싸게 잘 샀어요 루즈하게 입어도 이쁠거같아요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
용감한허드슨룩,"정핏에 원단 재질도 좋네요 차콜, 블랙 주문했습니다",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
만주등판,조문드릴 때 입을용으로 샀어요 딱 무난하게 입기 좋네요,4.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
슐가,"사이즈좋고 핏도 아주 마음에들어요
다른컬러도 구입하려고요",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
kidksm,격식입는 자리에 입고 가기 좋은 입문용 블레이저입니다.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
밝은연두색블루종,릴렉스핏 라지는 작고 엑스라지는 커서클래식핏 엑스라지했더니 잘맞슺니다. 포멀한 착장으로 잘맞습니다. 전투복으로 좋네요.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
wonmin94,제 체격에 기장감과 핏이 딱맞습니다. 두께도 작당히 있습니다.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
격렬한터키펑키,스판있어 편하고 지금 입기 좋아요. 핏도 너무 예쁜데 세일해서 기성비까지 챙겼네요. 상의 베이직 블레저 자켓괴 바지 세트 구십해서 연주때 입었습니다. 비싼 브랜드 옷 이상입니다. 굿굿! 겨울용 울 함유된 제품도 구입할게요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
임석조2,덕분에 좋은 가격에 필요한 상황에 입을 수 있었습니다.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
쁘띠한그린아가일,기본핏이라 그런지 살짝 딱 맞는 듯 하면서 잘 맞는 것 같기도 합니다. 그리고 옷걸이에 구김없이 잘 배송왔습니다,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
picopaco,기본 블레이저 그 자체. 전투용으로 딱 적합해보입니다,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
문쭌,동일한 디자인으로 3개째 구입하고 있습니다 가성비짱,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
hyuks,"사이즈도 잘맞고 핏감도 좋아요.
기존 슬랙스랑 세트로 좋네요.",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
강재성!,핏이 너무 괜찮고 세미하게 입을만 하네요 깔끔하게 셋업 가능합니다,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
aamolla,너무 편하고 색상도 맘에 들어요! 사이즈도 맞아서 만족 합니당,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
넓은오렌지탱크,정장은 역시 무신사스탠다드! 가격 품질 가성비 좋아요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
dkjkr,이런저런 행사 있을 때 입으려고 샀는데 가성비 좋습니다.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
라이온리,"검정색 기본 블레이져입니다
하나쯤 가지고 있으면 활용도가 많습니다
정사이즈 구매하시면 됩니다",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
louis30,좋은 가격에 구매했습니다. 오프라인 2곳(성수 분당) 갔었는데 없어서 걱정했는데 사이즈 잘 맞습니다.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
근면한브뤼셀백팩,배송이 빨라요. 소재는 좋아요. 다만 팔이 깁니다. 수선해서 입을려고요.,3.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
탁월한홍대취향,"기본에 충실한 제품
사이즈는 너무 딱 맞다고 하시네요.",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
차분한라벤더더비,무난한 기본적인 블레이저 입니다 어디에도 잘 어울리네요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
스머프1,추천사이즈로 샀는데 어깨선도 딱 맞고 핏도 예상대로 캐쥬얼하게 잘 된거같습니다!,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
감자맨28,"딱 기본핏에 깔끔하게 입기 좋아요
박스에 옷걸이 까지 오니까 좋아요",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
고마운몰디브힐,매우 만족합니다 제 친구가 163에 60kg인데 딱정핏,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
고마운몰디브힐,"우선 올검패션을 선호하는 입장에서 매우 추천드립니다
코디에 포인트가 되어줘요",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
Burningseal,사이즈가 적당하니 좋네요 전투용으로 손색 없어보입니다,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
탐나는동대문빅백,색감도 제가 원하는대로 좋습니다 ㅎㅎ 두께도 지금 같은 날씨에 좋을 것 같아요. 공적인 자리에서 잘 입을 것 같아요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
탐나는동대문빅백,생각보다 더 핏하고 몸에 딱 떨어지네요. 그래도 제가 더 원하는 핏이라 마음에 들어요!,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
이태조,부드럽고 착용감 좋습니다 가벼워서 편합니다 색상 이쁩니다,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
대세는종로진주,"남성 여성 모두가
본능적으로 환장하는 핏입니다
대한민국 역대급 자켓입니다",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
모호한세종팬츠,"사이즈 잘 맞고 품질이 좋습니다
잘 입겠습니다
감사합니다",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
질릉이,"조문 갈 일이 자주 생겨서 구매하게 됐습니다. 봄, 가을 정장으로도 입기 좋고 가격도 너무 좋습니다.",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
질릉이,나이가 드니 상갓집 갈 일이 많아져서 구매하게 됐네요. 딱 기본 핏의 검정 자켓이라 너무 좋아요.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
영찬그,그냥 가격이 사기예요 입문용으로 괜찮은거 같아요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
가녀린헬싱키캡슐,핏도 좋고 재질도 마음에 들어요. 정사이즈 입니다.,4.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
가녀린헬싱키캡슐,"오버핏인줄 알고 구매했는데 딱 맞네요.
청바지에 입거나 흰색 바지에 입으면 괜찮을꺼 같아요.",4.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
주디소녀,"일단 사이즈 좋아요.
정사이즈로 잘 선택 하면 됩니다.
그리고 스타일이 워낙 잘 나오는 옷이라 막 걸쳐도 좋아요",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
삼겹살김치구이,제가 만족해서 아빠 사줬는데 품질 가격 아주 좋아요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
솜씨좋은명동웜톤,긴팔티에 청바지 케주얼 스탈에 입으려고 구매했어요. 두께가 있어 좀 더 추워지면 입어야 될거같아요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
바르다킴선생,정장 재킷으로 쓰기 더할나위없이 좋습니다. 딱 몸을 감싸주는 느낌이라 알맞는 느낌입니다.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
호이호이10,"기본 자켓, 바지 한세트 구매했는데, 심플한게 가볍게 입기 좋겠어요.",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
주디소녀,"일단 이 가격에 살 수 있다는 거에 만족
그냥 편하게 정장처럼 정장 아닌 것처럼 입기 좋습니다",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
웰시쿠키,가볍게 입으려고 샀습니다 옷을 좀 크게 입고 싶어서 L사이즈랑 고민했는데 M사이즈도 충분히 괜찮은 거 같아요 소매는 약간 긴데 많이 길진않아서 편하게 입기 좋아요 강추입니다,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
큐큐~!,아주조아요 경조사용 면접용 일반용 어디서나 굿굿,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
낭만적인피사재킷,옷걸이도 같이오고 안구겨지고 좋음 코디잘하면이쁨,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
낭만적인피사재킷,아주 젛습니다 차려입어야할때 좋아요 코디 잘 하면 이쁨,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
피곤하다,핏 괜찮고 가성비가 좋습니다 경조사용 데일리용 다 손색없네요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
롱천군,깔끔하고 특별한날 입기 좋아요 가성비로 강추합니다.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
승모김,한 벌 구매했다가 사이즈가 작아져 또 구매했는데 좋아요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
Jeong min,"사이즈도 너무 좋고, 재질도 너무 좋아서 재구매 할 생각입니다!",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
격렬한터키펑키,"가성비 무척 좋아요.
핏도 마음에 드네요. 또 구매할게요.",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
사리마다,"잘맞고 좋네요
마니파시고
번창하세요",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
플래이재우,무난해여 근데 상체 발달형한테는 어깨랑 팔 좀 낑겨요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
겨미킹,XL을 사면 팔이랑 기장이 길것같고 L입자니 어깨가 꽉끼고.. 애매합니더,3.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
이색적인카멜초커,"두께감 있고 겨울에 입을 수 있을것 같습니다…
사이즈는 타이트한 느낌입니다",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
기가막힌홍콩비즈,원하는 핏 잘 나오고 좋습니다. 결혼식때 입구 가려구요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
이기적인인천수트,"세미 정장으로 입기 딱입니다.
추석할인으로 저렴하게 사서 좋네요",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
닉네할거없,이 가격에 좋은 퀄리티 옷 사서 너무 만족스럽습니다,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
페르쏘나,비닐포장에 옷걸이까지 좋은 가격에 질도 괜찮고 너무 ㅇ삿족스럽습니다.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
페르쏘나,"색감, 핏, 재질 모두 만족입니다. 이가격에 좋은제품 만들어주셔서 감하해요ㅎㅎ",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
쪼홍,세일해서 좋은 가격으로 경조사에 입을 수 있는 블레이져 구매해서 좋습니다.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
화사한터키실크,인기제품이라서 구매했는데 만족스러워용 잘입겠습니다,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
dlcuvl,정사이즈인데 좀 통통하다 싶으면 한사이즈 업해야할거 같아요 xl인데 마르지않아 2xl주문했더니 맞네요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
dlcuvl,m은 작을까봐 오버핏으로 L샀는데 크네요 더두꺼운거 입고 그러면 괜찮을거 같아요 세일도 하고 경조사에 입으려고 샀어요. 무겁다는 평이 있었는데 생각보단 무겁지 않았어요~,4.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
dlcuvl,괜찮은거 같아요 세일하길래 샀어요 배송도 공휴일인데 하루 늦어지만 만족합니다 ㅎㅎ,4.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
살라말라쿵,베이식블레이저 경조사용으로 샀는데 잘입겠습니다 감사,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
올바른동대문시계,"사이즈도 딱 맞고 딱 정장 느낌나서 좋아요 
하나쯤 구매하길 잘했어요",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
중성적인북촌쪼리,"중딩 아들 결혼식에 입을 옷입니다.
165에 54키로 M사이즈하니 예쁘게 잘 맞네요",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
flex최고,비싼 가격이 아니어서 막 입을 수 있는 블레이저네요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
쫑빡이,엑라 좀 클까 했는데 만족한 핏 나오네요. 사이즈 잘 맞고 만족합니다.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
Brush-c,"이 가격에 구매할 수 있는 최고의 블레이저같습니다. 저는 어깨가 있는 편이라 XL로 했는데, 어깨 딱 떨어지고 좋아요. 대신 그만큼 소매는 좀 길어서 수선할 예정입니다. 할인할 때 꼭 구매하세요~~",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
홍겨스,핏이 잘나오고 팔이 조금 길지만 시원한 원단으로 제작해서 더 좋습니다,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
분명한발리핀턱,"핏이 정말 예쁘고 깔끔해요. 어떤 옷에도 잘 어울려서 출근할 때나 모임 갈 때 자주 입게 돼요. 원단도 탄탄해서 쉽게 구김이 가지 않고, 입었을 때 각이 잘 살아서 고급스러워 보여요. 사이즈도 정사이즈로 딱 맞습니다.",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
황준식,"잘받았습니다. 감사합니다. 
사이즈도 아주 좋아요.",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
블랙맨디,"배송빠르고, 구김없이 와서 좋습니다.
퀄리티 괜찮구요",5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
검은색안경,생각보다 작은? 느낌이 들었는데 입어보니까 딱맞는 느낌이에요. 널럴하게 입을러면 xl시켜야 할것 같습니다. 그거빼곤 전부 최고,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
정교한라벤더취향,생각보다 천이 좋아서 놀랏음.가격생각하면 되게 괜찮음.,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
패린니,핏도 좋고 아주 예쁜 게 맘에 드네용 후회 없습니다,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
1804059,사이즈 고민이 많았는데 L보다는 XL가 편하네요 아직도 어깨가 조금 작은 느낌은 있지만 잘 늘어나서 불편함은 없어요,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
용s2,사이즈 너무 딱맞고 맞춤인거 마냥 좋네요 기본으로 한개는 가지고있어야 여기저기 입고다니기 좋아서 구매했는데 가성비로는 가장 좋은거 같습니다,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
낙센,이가격에 셋업을 맞출 수 있다니... 행복하네요!! 역시 무탠다드!,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
옷수수수염,배송 하루만에 오고 포장 꼼꼼히 되서 기분 좋게 받았습니다 데일리로 가볍게 막 걸치기 좋고 단정하니 좋습니다 예쁩니다. 좋아용,5.0,베이식 블레이저 [블랙],59890,25,52684,40000,170000
